wsid,hr,temp,hmdy,wdsp,gust,gbrd
303,7,23.6,83.0,1.6,6.2,0.0
303,10,23.7,79.0,1.9,4.2,574.21
303,0,22.6,69.0,2.3,5.3,0.0
303,22,23.4,79.0,1.1,3.4,0.0
303,14,31.5,59.0,3.4,7.1,2452.091
303,20,29.5,71.0,3.0,7.7,677.184
303,18,29.2,64.0,3.4,8.2,2582.35
303,4,22.8,96.0,0.9,2.1,0.0
303,4,19.1,96.0,0.7,2.1,0.0
303,22,26.8,78.0,2.0,5.4,0.0
303,10,21.0,93.0,1.0,2.0,105.541
303,11,25.7,81.0,1.8,3.8,790.851
303,15,24.1,94.0,1.2,3.9,801.839
303,20,27.4,74.0,1.8,7.4,378.369
303,11,20.9,71.0,3.4,12.5,328.017
303,21,24.8,77.0,4.6,13.5,68.747
303,15,27.1,69.0,3.1,6.9,3644.287
303,6,26.3,75.0,2.9,6.1,0.0
303,3,19.2,96.0,0.4,0.6,0.0
303,12,25.4,61.0,2.9,6.5,1597.208
303,18,24.8,62.0,2.7,5.5,2087.148
303,22,24.5,91.0,0.3,2.6,1.779
303,21,24.5,68.0,0.5,9.1,0.0
303,22,18.8,94.0,1.2,2.3,0.0
303,6,18.1,90.0,1.0,3.1,0.0
303,11,24.4,89.0,0.6,4.0,369.741
303,19,18.8,92.0,1.5,4.4,86.549
303,20,25.8,72.0,4.6,12.1,744.005
303,9,20.6,93.0,0.7,1.8,90.474
303,8,22.1,96.0,1.5,2.2,0.0
303,12,29.7,53.0,2.4,6.4,2733.172
303,8,25.4,81.0,1.4,3.7,0.0
303,12,27.0,75.0,2.0,4.5,1408.92
303,3,23.8,96.0,1.0,1.5,0.0
303,0,24.8,92.0,0.9,2.0,0.0
303,21,27.5,75.0,1.4,3.8,48.667
303,9,17.0,95.0,0.9,2.0,46.671
303,14,27.6,48.0,2.6,7.7,2260.752
303,10,23.2,93.0,0.8,1.8,336.695
303,17,20.9,70.0,1.6,6.5,419.536
303,1,25.5,65.0,3.6,9.8,0.0
303,2,21.3,84.0,0.9,2.9,0.0
303,21,21.9,80.0,0.9,3.0,15.563
303,14,23.6,65.0,3.5,6.4,2790.344
303,23,25.3,84.0,1.0,4.6,0.0
303,6,22.6,96.0,0.3,1.1,0.0
303,7,26.3,70.0,2.4,7.2,0.0
303,19,25.6,61.0,1.8,4.7,1090.438
303,23,26.8,80.0,0.9,3.7,0.0
303,14,27.6,54.0,2.5,6.1,1920.512
303,19,22.9,70.0,2.3,7.8,687.129
303,16,30.3,35.0,3.0,6.4,3142.756
303,16,29.6,44.0,3.3,8.0,2722.273
303,11,27.6,74.0,1.7,3.8,1110.24
303,17,28.6,69.0,2.6,6.4,3053.325
303,5,24.0,86.0,1.6,4.1,0.0
303,11,27.3,71.0,2.0,4.3,1209.331
303,4,18.7,95.0,0.7,1.9,0.0
303,6,19.5,96.0,0.9,1.6,0.0
303,1,24.4,78.0,1.8,4.8,0.0
303,9,17.2,94.0,0.9,2.3,65.896
303,20,23.2,73.0,2.2,7.2,321.785
303,12,25.7,76.0,0.8,2.2,442.603
303,19,28.6,69.0,4.9,9.8,2067.404
303,6,22.2,97.0,1.2,2.5,0.0
303,13,25.6,62.0,2.4,5.4,2002.702
303,23,21.4,86.0,0.5,2.1,0.0
303,9,19.1,94.0,1.4,3.1,0.0
303,11,28.4,68.0,2.1,5.8,1267.006
303,12,25.1,64.0,3.0,7.0,1244.89
303,11,24.5,75.0,1.8,4.0,328.648
303,19,30.4,59.0,3.9,8.2,1768.397
303,6,23.3,88.0,1.5,2.5,0.0
303,23,20.7,75.0,3.1,11.6,0.0
303,14,32.9,45.0,2.2,6.2,3508.061
303,7,17.9,94.0,1.1,2.0,0.0
303,2,17.8,95.0,0.6,1.1,0.0
303,23,20.2,82.0,1.3,3.7,0.0
303,4,23.3,64.0,1.7,5.3,0.0
303,12,29.5,57.0,2.5,7.1,2188.007
303,21,23.0,83.0,1.4,4.5,1.339
303,16,25.2,65.0,1.9,3.9,776.93
303,5,22.4,83.0,2.1,8.3,0.0
303,7,19.9,94.0,1.0,3.0,0.0
303,6,18.6,96.0,0.6,1.1,0.0
303,3,20.7,96.0,0.6,4.2,0.0
303,3,23.0,92.0,0.4,2.6,0.0
303,21,25.6,85.0,3.6,8.3,166.729
303,12,25.9,82.0,2.4,4.9,1237.715
303,15,30.3,62.0,3.8,9.4,3602.813
303,23,25.7,80.0,2.5,7.0,0.0
303,13,28.0,70.0,2.1,5.4,1939.536
303,11,27.1,65.0,2.2,5.0,1837.255
303,14,26.8,57.0,2.7,6.9,2704.329
303,2,26.2,86.0,0.9,3.3,0.0
303,1,20.6,94.0,0.9,2.3,0.0
303,7,20.7,95.0,1.2,2.6,0.0
303,10,22.0,80.0,1.0,5.4,41.91
303,1,22.2,81.0,1.1,4.5,0.0
303,11,28.1,69.0,2.8,6.0,1009.934
303,11,23.0,67.0,0.7,2.1,1290.073
303,1,21.5,68.0,2.0,5.0,0.0
303,9,17.7,96.0,0.6,1.6,0.0
303,21,20.4,73.0,2.6,7.0,2.901
303,14,30.7,60.0,2.3,5.1,2609.273
303,11,26.0,79.0,1.6,2.9,1066.666
303,13,29.3,74.0,3.8,7.7,1531.116
303,5,21.7,80.0,2.6,6.5,0.0
303,19,29.8,61.0,2.6,9.3,1306.031
303,6,22.5,68.0,0.9,4.1,0.0
303,12,23.1,71.0,1.1,3.7,1186.935
303,15,30.9,49.0,3.7,9.5,3614.778
303,17,29.2,61.0,3.5,7.7,3226.948
303,5,23.6,96.0,0.8,1.5,0.0
303,5,23.9,88.0,1.1,2.7,0.0
303,23,24.5,81.0,3.2,9.9,0.0
303,14,25.0,80.0,1.1,3.1,1101.504
303,18,26.5,63.0,3.0,10.1,2067.754
303,5,18.0,93.0,1.3,3.5,0.0
303,15,25.8,66.0,2.6,5.4,2568.842
303,12,23.8,66.0,1.5,3.1,1385.611
303,21,26.4,75.0,4.7,12.2,189.177
303,8,23.2,83.0,2.7,6.3,0.0
303,2,24.3,85.0,2.3,5.6,0.0
303,18,31.5,39.0,4.2,9.6,1883.08
303,16,26.7,54.0,3.2,6.8,2533.467
303,13,25.8,61.0,2.9,7.8,2262.333
303,3,20.7,94.0,0.9,3.0,0.0
303,1,24.3,87.0,1.6,3.2,0.0
303,2,24.7,72.0,2.9,7.9,0.0
303,12,26.8,70.0,1.6,3.3,1988.341
303,23,24.7,82.0,0.8,1.2,0.0
303,17,27.5,70.0,3.3,7.4,2027.923
303,3,23.8,87.0,0.5,1.1,0.0
303,18,27.9,74.0,1.7,4.6,1708.004
303,2,19.2,82.0,1.3,3.1,0.0
303,21,24.4,78.0,2.7,6.6,1.284
303,10,18.2,96.0,1.2,2.6,30.736
303,18,27.7,65.0,1.9,4.1,1167.584
303,4,21.6,70.0,1.4,4.6,0.0
303,11,20.2,77.0,3.5,17.2,384.679
303,8,21.2,79.0,1.9,5.7,0.0
303,19,24.5,64.0,3.6,7.0,1277.172
303,11,23.2,73.0,2.4,6.0,333.31
303,22,22.8,82.0,1.4,3.6,0.0
303,10,26.9,69.0,3.6,6.5,878.179
303,6,21.5,87.0,1.0,4.2,0.0
303,17,28.4,62.0,4.3,10.3,3228.035
303,23,23.8,94.0,0.8,1.3,0.0
303,10,25.4,86.0,3.9,7.6,557.586
303,11,20.7,84.0,1.4,3.1,571.487
303,7,19.9,93.0,0.9,3.1,0.0
303,4,23.9,93.0,0.4,3.3,0.0
303,22,27.3,72.0,2.0,5.0,0.0
303,14,26.7,56.0,3.0,6.5,2484.042
303,16,29.0,57.0,5.0,11.4,3162.679
303,18,29.7,64.0,3.7,8.1,982.244
303,2,24.5,75.0,2.5,6.5,0.0
303,13,23.5,68.0,2.8,8.0,735.03
303,15,29.6,58.0,3.5,7.3,3307.242
303,6,18.1,94.0,0.4,1.9,0.0
303,22,25.9,79.0,2.0,6.6,0.0
303,13,28.8,68.0,2.6,4.9,2912.517
303,5,23.2,96.0,1.0,1.8,0.0
303,3,17.8,95.0,0.6,1.7,0.0
303,18,26.9,73.0,2.0,5.9,1204.517
303,3,26.4,77.0,3.1,8.0,0.0
303,14,28.9,55.0,5.1,10.8,3169.671
303,23,18.7,89.0,0.5,1.9,0.0
303,10,18.3,97.0,0.9,2.5,46.161
303,13,29.2,53.0,2.4,6.3,2841.479
303,13,28.4,58.0,2.5,5.3,2371.976
303,7,27.1,78.0,2.9,6.5,0.0
303,20,26.2,56.0,2.0,6.3,1240.2
303,20,25.4,72.0,2.7,9.5,109.405
303,23,24.8,93.0,0.7,1.3,0.0
303,14,28.2,59.0,2.6,8.6,2447.249
303,21,26.1,72.0,4.9,12.1,441.271
303,2,24.2,82.0,1.8,4.3,0.0
303,10,23.3,92.0,1.3,3.0,460.22
303,15,26.9,80.0,1.2,2.5,818.533
303,14,26.7,52.0,2.8,6.4,2327.397
303,21,26.0,83.0,2.2,6.5,103.968
303,9,21.6,94.0,1.3,2.3,0.0
303,8,22.4,96.0,1.0,2.0,0.0
303,8,23.7,83.0,0.7,3.0,0.0
303,0,24.4,83.0,1.5,4.0,0.0
303,5,23.7,84.0,2.6,6.0,0.0
303,12,24.3,88.0,0.5,4.0,821.423
303,13,28.7,68.0,2.0,4.4,2050.281
303,19,25.4,63.0,4.3,9.5,1603.417
303,0,22.9,87.0,1.2,4.5,0.0
303,22,21.4,78.0,2.2,4.0,0.0
303,6,23.1,96.0,0.9,1.8,0.0
303,9,22.2,93.0,1.2,2.8,3.173
303,13,26.4,63.0,1.8,4.4,2038.588
303,18,24.8,51.0,3.5,8.4,2309.086
303,12,24.6,62.0,1.6,4.7,1376.52
303,23,24.0,89.0,0.9,4.1,0.0
303,11,27.0,77.0,1.8,4.0,622.618
303,14,30.3,54.0,2.5,6.4,2891.398
303,3,21.4,95.0,0.6,1.9,0.0
303,14,25.8,50.0,2.0,5.8,2702.813
303,4,19.6,92.0,0.9,2.0,0.0
303,13,27.3,52.0,2.3,6.2,2055.352
303,1,26.7,81.0,2.1,5.2,0.0
303,4,19.0,76.0,1.8,4.3,0.0
303,10,17.4,85.0,1.6,3.3,72.41
303,5,25.7,84.0,1.0,5.4,0.0
303,9,21.9,95.0,1.3,2.5,0.592
303,20,23.4,93.0,1.4,5.0,175.645
303,21,23.8,73.0,2.7,9.0,59.363
303,19,23.7,74.0,2.5,5.6,970.551
303,16,22.5,38.0,1.7,6.8,2416.922
303,13,23.8,66.0,2.7,7.0,1683.562
303,6,22.6,94.0,1.0,2.2,0.0
303,20,25.9,75.0,2.5,7.2,309.305
303,22,25.9,77.0,3.2,5.7,15.915
303,7,23.6,83.0,1.3,3.3,0.0
303,9,21.7,87.0,2.6,5.7,0.0
303,10,23.2,65.0,2.7,5.5,262.782
303,19,24.0,59.0,2.1,6.2,1394.13
303,19,25.9,69.0,3.3,9.5,425.106
303,6,25.3,82.0,1.3,4.8,0.0
303,22,23.4,74.0,1.8,8.6,0.0
303,5,17.6,95.0,0.8,1.6,0.0
303,19,29.6,41.0,1.8,6.2,1017.093
303,5,18.1,94.0,0.9,2.2,0.0
303,4,19.7,92.0,1.2,4.6,0.0
303,15,22.8,54.0,3.9,11.2,2301.939
303,18,26.0,78.0,1.7,4.1,715.204
303,9,22.0,97.0,0.6,1.6,9.664
303,12,29.0,56.0,3.1,7.7,2577.832
303,22,24.7,81.0,3.1,8.7,0.0
303,13,27.3,59.0,3.1,7.8,2132.911
303,10,20.2,87.0,0.6,3.0,90.872
303,13,21.7,75.0,1.6,3.7,345.611
303,2,22.2,95.0,0.6,6.3,0.0
303,20,26.6,67.0,4.3,10.0,961.222
303,20,28.2,65.0,2.2,6.4,944.29
303,9,20.5,93.0,1.1,2.8,0.0
303,7,21.5,96.0,0.7,2.1,0.0
303,19,25.5,63.0,2.4,8.4,980.028
303,12,28.3,63.0,4.6,10.4,2663.002
303,8,23.0,96.0,1.1,3.6,0.0
303,23,28.0,78.0,4.4,7.5,0.0
303,13,29.2,62.0,1.8,4.6,2094.362
303,5,19.6,96.0,1.5,2.9,0.0
303,3,24.2,93.0,1.1,2.2,0.0
303,14,27.1,48.0,2.3,5.5,2462.884
303,20,23.7,70.0,1.7,7.0,103.313
303,0,19.7,89.0,0.5,3.3,0.0
303,21,24.0,73.0,3.7,9.4,26.97
303,5,17.5,90.0,1.2,3.1,0.0
303,7,24.7,94.0,0.7,1.4,0.0
303,11,19.9,95.0,1.3,2.3,487.186
303,23,22.2,87.0,3.2,8.9,0.0
303,7,21.0,90.0,1.2,2.2,0.0
303,9,22.2,94.0,0.9,2.0,322.159
303,10,19.8,88.0,1.4,6.4,194.587
303,19,29.5,67.0,3.5,9.1,2055.555
303,7,19.9,96.0,0.9,1.6,0.0
303,22,22.2,83.0,1.3,4.2,0.0
303,4,20.5,92.0,1.1,5.3,0.0
303,10,23.0,82.0,1.5,3.3,275.028
303,9,24.2,81.0,2.4,5.8,36.798
303,21,24.8,75.0,1.5,4.0,125.161
303,2,26.4,80.0,2.9,8.1,0.0
303,23,25.7,84.0,2.7,5.0,0.0
303,2,21.8,81.0,1.8,3.9,0.0
303,6,22.8,95.0,0.4,1.9,0.0
303,5,17.1,62.0,3.5,8.6,0.0
303,7,17.8,97.0,0.8,1.2,0.0
303,2,17.8,92.0,1.1,3.1,0.0
303,14,27.0,65.0,0.8,5.0,2069.351
303,4,17.4,92.0,1.0,2.5,0.0
303,13,30.3,61.0,2.6,4.6,2651.071
303,4,22.4,90.0,0.3,3.6,0.0
303,3,25.2,73.0,2.7,7.1,0.0
303,4,19.7,85.0,1.4,2.8,0.0
303,6,15.4,96.0,0.9,2.1,0.0
303,5,22.9,96.0,1.3,1.9,0.0
303,5,22.8,84.0,0.8,3.0,0.0
303,1,19.7,94.0,0.5,3.2,0.0
303,20,26.5,77.0,2.5,6.1,523.379
303,11,28.5,55.0,2.7,12.3,1879.446
303,5,24.6,88.0,1.0,2.9,0.0
303,13,27.3,56.0,2.0,5.4,2311.104
303,12,30.1,62.0,3.2,8.1,2247.875
303,7,21.3,95.0,0.7,2.6,0.0
303,5,21.1,89.0,1.7,3.7,0.0
303,9,17.8,97.0,1.3,2.1,0.0
303,23,21.2,83.0,0.9,2.5,0.0
303,10,23.4,96.0,1.5,2.6,309.508
303,19,24.5,70.0,4.0,7.2,1300.2
303,2,24.4,92.0,1.1,2.6,0.0
303,18,26.9,68.0,2.3,5.3,1823.252
303,11,28.1,70.0,1.5,3.5,1309.981
303,11,24.6,62.0,2.1,4.6,1716.698
303,7,23.8,86.0,1.7,3.9,0.0
303,9,16.3,90.0,1.2,3.6,0.0
303,17,28.1,73.0,4.0,8.8,2515.623
303,16,29.2,50.0,3.4,7.2,3660.729
303,17,28.1,69.0,3.1,6.3,2864.6
303,20,27.1,70.0,4.5,13.0,863.155
303,11,24.7,65.0,2.5,4.7,1618.285
303,5,20.1,95.0,0.2,1.4,0.0
303,18,29.5,44.0,2.9,6.9,1700.533
303,8,21.5,96.0,0.9,3.3,0.0
303,5,18.9,93.0,0.5,1.5,0.0
303,3,24.2,96.0,0.2,1.1,0.0
303,0,16.5,93.0,1.2,2.8,0.0
303,4,22.5,86.0,2.9,6.8,0.0
303,13,30.2,63.0,1.5,5.1,2441.671
303,1,24.2,86.0,1.1,2.2,0.0
303,10,20.5,87.0,1.2,3.9,33.27
303,11,21.7,76.0,1.7,3.5,664.884
303,17,30.2,56.0,4.6,10.6,3337.249
303,14,24.6,64.0,2.7,4.8,2575.144
303,22,23.7,81.0,3.1,8.1,0.0
303,16,25.9,50.0,2.7,7.4,2991.891
303,6,21.7,83.0,1.4,3.5,0.0
303,0,25.7,72.0,1.5,7.0,0.0
303,21,23.8,76.0,1.3,3.4,0.213
303,8,16.8,89.0,1.5,4.0,0.0
303,14,24.7,83.0,1.9,5.7,622.155
303,4,17.1,97.0,1.5,2.3,0.0
303,6,18.7,95.0,0.8,2.3,0.0
303,7,16.9,56.0,4.2,9.4,0.0
303,20,23.8,77.0,2.9,6.9,387.592
303,13,28.3,65.0,0.9,2.2,1807.948
303,8,23.2,91.0,0.4,3.8,0.0
303,15,22.0,52.0,5.3,13.8,2389.617
303,10,25.5,85.0,0.5,1.4,485.336
303,18,26.7,71.0,2.5,5.6,1140.361
303,9,20.5,68.0,1.3,3.5,5.321
303,10,27.5,75.0,2.5,5.9,384.508
303,22,26.5,76.0,2.2,6.9,0.0
303,20,24.4,77.0,2.0,5.6,159.87
303,13,28.7,61.0,4.0,7.3,2942.424
303,3,21.4,95.0,0.5,1.4,0.0
303,8,18.1,95.0,0.7,2.1,0.0
303,12,21.3,93.0,0.7,2.5,338.53
303,18,27.0,70.0,1.8,4.5,422.722
303,14,27.4,61.0,2.8,8.3,1937.947
303,22,22.4,76.0,1.6,4.5,0.0
303,11,25.6,69.0,2.6,6.3,374.953
303,20,24.3,81.0,1.7,5.4,317.251
303,21,28.0,72.0,1.8,6.3,135.012
303,13,30.1,57.0,3.5,7.8,3212.922
303,4,22.4,96.0,0.8,2.9,0.0
303,7,24.0,84.0,1.4,5.5,0.0
303,22,19.0,87.0,1.4,3.3,0.0
303,8,17.4,97.0,0.9,1.8,0.0
303,9,16.8,97.0,0.9,1.9,0.0
303,21,21.3,72.0,2.3,6.2,4.059
303,21,27.0,71.0,2.2,6.5,197.719
303,10,19.9,94.0,1.2,2.7,258.63
303,19,29.3,64.0,3.2,7.1,1643.957
303,19,27.3,68.0,4.4,11.5,1205.066
303,11,23.7,76.0,1.3,3.0,936.601
303,18,26.9,59.0,5.4,11.8,2463.749
303,22,24.7,78.0,3.0,6.6,0.0
303,17,32.9,57.0,3.8,10.0,2722.464
303,23,19.7,90.0,0.9,1.5,0.0
303,12,21.0,63.0,2.1,5.2,564.406
303,3,18.9,94.0,0.6,1.6,0.0
303,7,22.0,93.0,0.7,3.0,0.0
303,11,20.4,78.0,1.8,4.2,638.888
303,7,25.0,89.0,2.4,6.6,0.0
303,17,30.7,62.0,5.8,10.6,2896.236
303,12,23.1,62.0,1.5,3.4,1270.064
303,13,24.6,80.0,0.6,2.1,809.765
303,21,25.6,75.0,2.9,8.4,359.649
303,10,24.1,93.0,0.7,1.7,203.464
303,20,24.5,77.0,3.7,8.2,295.528
303,2,24.5,75.0,3.0,8.7,0.0
303,11,28.0,64.0,2.3,4.4,1650.115
303,6,23.7,81.0,1.8,4.0,0.0
303,16,30.8,63.0,4.0,9.0,3887.762
303,11,27.8,65.0,2.4,6.3,1829.387
303,15,27.0,70.0,1.6,4.4,756.547
303,9,21.5,76.0,3.3,9.3,36.796
303,15,30.1,55.0,2.8,6.8,3595.852
303,21,22.8,77.0,1.2,6.7,21.546
303,21,25.6,85.0,1.3,3.6,75.53
303,10,19.6,83.0,1.9,4.3,243.786
303,20,22.7,72.0,3.9,10.2,509.676
303,17,27.8,56.0,3.7,8.5,2183.061
303,15,31.2,48.0,3.1,6.9,2944.188
303,6,22.1,95.0,1.4,2.6,0.0
303,17,29.4,58.0,4.5,10.8,2339.935
303,2,23.9,85.0,0.5,1.9,0.0
303,8,18.3,86.0,0.7,1.9,0.0
303,2,23.0,95.0,0.9,1.5,0.0
303,7,17.0,94.0,1.0,2.6,0.0
303,3,21.7,83.0,1.0,3.0,0.0
303,13,25.6,58.0,2.3,5.8,1783.074
303,18,26.3,64.0,3.3,7.5,1900.114
303,22,22.1,79.0,1.3,3.4,0.0
303,6,20.9,80.0,2.1,5.0,0.0
303,1,21.5,85.0,2.2,6.0,0.0
303,4,22.8,72.0,1.7,7.2,0.0
303,7,17.5,96.0,0.5,2.3,0.0
303,6,19.4,83.0,1.2,4.6,0.0
303,0,25.3,79.0,1.8,4.3,0.0
303,14,29.2,60.0,3.0,5.4,3565.459
303,0,26.0,87.0,1.4,5.2,0.0
303,20,25.4,75.0,3.0,7.4,429.936
303,16,28.4,61.0,4.0,10.9,1896.62
303,12,24.1,70.0,1.9,4.4,1431.336
303,4,17.9,95.0,0.8,2.5,0.0
303,9,21.8,80.0,1.8,8.3,0.0
303,0,24.3,82.0,1.1,9.0,0.0
303,14,27.3,45.0,3.6,7.3,2497.76
303,23,21.6,75.0,1.4,4.9,0.0
303,0,24.9,81.0,0.4,2.6,0.0
303,5,18.8,97.0,1.1,2.3,0.0
303,1,23.5,93.0,1.3,2.4,0.0
303,17,24.1,54.0,2.9,6.7,2764.017
303,17,27.1,57.0,4.0,9.2,3091.567
303,9,25.7,86.0,2.8,6.1,26.036
303,22,23.4,91.0,3.7,9.2,0.0
303,15,25.2,71.0,2.4,5.7,1451.512
303,1,24.0,84.0,1.9,3.8,0.0
303,12,29.7,49.0,5.1,10.7,3002.276
303,2,23.0,83.0,3.9,8.3,0.0
303,21,25.9,80.0,0.9,4.3,15.396
303,19,25.7,66.0,3.0,7.3,982.739
303,4,23.4,95.0,1.1,4.5,0.0
303,16,30.4,55.0,3.3,8.1,2955.873
303,1,17.9,88.0,0.5,1.4,0.0
303,0,22.1,83.0,1.4,3.2,0.0
303,23,26.0,84.0,1.9,4.5,0.0
303,22,22.7,66.0,2.4,6.2,0.0
303,22,22.6,81.0,1.3,3.2,0.0
303,1,24.7,86.0,1.9,6.8,0.0
303,5,19.3,97.0,0.8,1.3,0.0
303,21,24.9,78.0,1.5,3.6,108.311
303,19,27.4,65.0,3.9,10.7,934.229
303,5,19.7,92.0,1.3,2.8,0.0
303,4,24.3,80.0,2.5,6.3,0.0
303,11,26.8,71.0,1.1,2.4,1897.808
303,20,23.4,60.0,3.6,8.1,709.716
303,15,33.0,52.0,3.5,7.2,3599.221
303,17,24.7,50.0,2.9,7.9,3014.611
303,11,23.1,95.0,0.8,1.9,292.72
303,13,27.3,66.0,3.0,5.8,3030.655
303,14,27.0,67.0,2.5,5.7,1671.332
303,13,27.1,68.0,2.5,5.3,2107.184
303,0,22.8,78.0,2.1,5.5,0.0
303,4,22.5,94.0,0.7,1.7,0.0
303,13,22.9,62.0,2.0,4.7,1305.992
303,13,25.2,75.0,0.8,3.3,1444.552
303,8,16.4,96.0,0.4,1.4,0.0
303,14,28.1,73.0,3.0,8.1,2356.848
303,8,23.1,90.0,1.7,3.3,0.0
303,13,30.2,53.0,3.2,6.7,3362.435
303,14,29.1,63.0,3.7,9.1,3329.545
303,11,27.4,81.0,1.2,3.8,940.601
303,17,31.3,57.0,3.8,8.5,2839.251
303,8,18.2,89.0,1.2,4.2,0.0
303,0,19.0,94.0,0.7,1.2,0.0
303,6,19.7,96.0,0.7,2.5,0.0
303,6,23.9,85.0,1.3,3.4,0.0
303,14,22.5,68.0,1.8,5.4,1537.041
303,4,22.0,80.0,2.8,6.6,0.0
303,12,25.5,64.0,1.4,2.8,1333.519
303,18,25.6,62.0,4.1,8.3,1567.052
303,13,26.3,66.0,2.6,6.3,1097.426
303,12,22.6,60.0,1.6,4.2,572.742
303,3,25.5,81.0,2.0,6.1,0.0
303,14,22.5,89.0,1.0,4.7,576.824
303,16,29.0,69.0,1.6,3.9,2457.555
303,23,18.8,93.0,0.6,1.7,0.0
303,6,22.5,92.0,0.7,3.0,0.0
303,21,20.4,73.0,1.3,5.7,0.932
303,19,23.2,91.0,2.0,5.9,745.239
303,16,25.7,66.0,4.2,9.6,2999.187
303,10,18.3,97.0,1.1,2.6,56.684
303,4,22.1,79.0,2.4,7.9,0.0
303,5,22.3,82.0,0.8,4.7,0.0
303,16,29.4,65.0,2.6,5.4,3804.878
303,3,18.8,97.0,1.4,2.5,0.0
303,18,27.7,62.0,4.6,9.5,2120.548
303,16,20.8,87.0,3.2,6.8,279.461
303,0,26.2,86.0,0.9,2.5,0.0
303,2,24.8,80.0,2.7,5.7,0.0
303,7,24.0,86.0,2.5,5.8,0.0
303,19,29.6,48.0,4.0,9.4,2208.063
303,18,28.8,69.0,2.5,5.8,2263.222
303,22,26.8,76.0,4.7,9.1,13.065
303,20,25.9,71.0,3.2,7.5,1290.151
303,18,24.2,67.0,2.0,4.8,1608.668
303,9,24.2,85.0,1.1,4.8,28.46
303,20,23.4,78.0,1.5,5.0,265.458
303,6,22.6,96.0,0.8,2.1,0.0
303,10,18.8,90.0,1.4,3.3,107.411
303,14,28.1,49.0,3.6,9.0,2858.617
303,1,24.3,77.0,2.1,6.0,0.0
303,12,25.8,62.0,2.8,6.2,1432.941
303,22,25.4,77.0,1.2,3.9,0.0
303,22,24.7,95.0,0.4,2.1,0.0
303,3,24.1,90.0,0.7,1.8,0.0
303,21,26.9,72.0,3.5,8.4,195.319
303,18,27.0,70.0,3.2,7.1,1155.77
303,3,24.1,81.0,2.1,4.5,0.0
303,12,25.5,48.0,2.6,4.8,2514.556
303,16,28.1,60.0,3.0,6.7,2702.175
303,10,25.0,84.0,3.6,6.9,348.579
303,17,27.0,64.0,3.5,7.7,3259.912
303,11,26.3,79.0,1.0,3.1,789.982
303,7,20.0,94.0,0.9,2.2,0.0
303,15,31.2,57.0,3.1,7.0,3257.384
303,17,28.7,52.0,4.3,10.9,3159.026
303,15,25.2,50.0,3.9,9.5,2064.911
303,1,22.9,94.0,0.8,2.1,0.0
303,14,25.8,66.0,1.8,4.0,1388.167
303,13,21.3,88.0,2.2,3.9,1162.22
303,8,23.5,94.0,0.8,1.6,0.0
303,22,20.4,90.0,0.8,2.9,0.0
303,18,26.9,65.0,3.6,7.2,1000.823
303,4,18.9,87.0,1.4,2.7,0.0
303,17,29.2,56.0,5.3,12.7,3438.903
303,7,22.5,96.0,0.8,1.3,0.0
303,20,28.9,68.0,2.2,6.0,780.611
303,7,15.4,95.0,1.1,2.2,0.0
303,0,20.8,78.0,1.3,4.8,0.0
303,0,21.0,85.0,1.0,2.0,0.0
303,12,26.3,56.0,4.7,10.9,1495.632
303,13,24.0,53.0,1.8,5.8,2208.803
303,2,25.1,67.0,2.7,7.3,0.0
303,10,17.5,96.0,1.0,2.6,58.341
303,12,23.5,69.0,3.0,5.9,1331.271
303,23,22.9,66.0,3.0,7.6,0.0
303,4,19.3,95.0,1.1,2.5,0.0
303,19,22.4,85.0,2.0,4.5,399.247
303,14,31.4,51.0,2.4,5.4,3519.13
303,15,29.8,58.0,4.7,10.0,3348.502
303,21,23.3,66.0,2.7,8.4,52.749
303,21,24.9,80.0,3.5,8.3,8.802
303,10,24.9,73.0,0.8,2.4,294.679
303,16,26.5,75.0,1.5,3.8,1235.499
303,1,23.4,75.0,3.9,10.0,0.0
303,15,33.1,46.0,3.7,8.8,3825.978
303,19,28.8,62.0,3.4,8.5,1451.224
303,3,23.4,76.0,2.4,8.0,0.0
303,16,33.7,45.0,3.1,7.0,3242.123
303,13,27.3,53.0,2.8,6.6,2305.873
303,6,19.7,95.0,1.0,2.3,0.0
303,22,26.0,80.0,2.9,8.1,2.962
303,0,25.4,80.0,2.3,6.2,0.0
303,4,22.5,96.0,0.8,2.1,0.0
303,10,21.2,80.0,1.2,2.4,501.613
303,10,21.2,73.0,0.8,2.1,540.245
303,0,21.9,75.0,1.2,5.3,0.0
303,3,23.9,94.0,0.7,1.1,0.0
303,18,29.7,63.0,1.7,3.7,1483.452
303,6,18.3,88.0,1.0,2.9,0.0
303,19,26.7,69.0,3.1,6.8,764.049
303,0,22.4,76.0,3.1,8.1,0.0
303,22,26.0,81.0,3.7,9.4,15.71
303,17,26.7,63.0,2.7,7.6,1645.671
303,5,21.2,85.0,0.8,2.9,0.0
303,7,19.1,86.0,1.4,2.3,0.0
303,9,22.5,96.0,0.9,1.8,24.116
303,10,20.9,87.0,0.7,1.6,105.778
303,4,21.2,89.0,1.3,2.9,0.0
303,20,28.8,49.0,4.0,10.9,1380.665
303,23,21.7,71.0,1.9,7.1,0.0
303,9,19.4,92.0,1.0,2.5,0.0
303,9,26.3,65.0,3.3,8.4,355.91
303,9,20.9,95.0,0.4,1.5,0.0
303,16,27.8,47.0,4.4,8.1,3574.686
